Timestamp,Equipment Type,Temperature,Pressure,Vibration,Humidity,Flow Rate,Failure Mode,Failure Occurred
2023-01-01 19:00:00,Pipeline,81.08246191684968,56.31927969548194,2.573901395879876,39.18681185434401,76.10650968463925,None,0
2023-01-01 20:00:00,Compressor,61.82868080053415,51.31251445425917,1.707024615643094,53.74503631715926,19.247989808853028,None,0
2023-01-01 21:00:00,Heat Exchanger,82.76027913843475,46.07918070820084,2.254522572398572,69.36048650825508,65.85519195513766,None,0
2023-01-01 22:00:00,Pipeline,64.97782981073276,47.64622450437609,2.3271778452981087,79.70214043381186,49.28439942489229,Overheating,1
2023-01-01 23:00:00,Pump,67.47564762646965,55.605940712849524,2.564478367591474,77.49186426990332,46.54556875471637,None,0
2023-01-02 00:00:00,Pump,60.33214809384323,58.00048923410239,1.8998730865936122,73.30113595846187,30.905891920750708,Overheating,1
2023-01-02 01:00:00,Valve,69.98597853114363,57.64165781743123,2.9944423193774266,51.54578301218346,12.738342538244002,None,0
2023-01-02 02:00:00,Valve,84.75312458477978,53.785160325269885,1.7053317177074099,37.33825897762343,86.2920274928181,None,0
2023-01-02 03:00:00,Compressor,80.15628088443957,48.736875655986815,2.11711020679978,43.010053061579434,39.37690774309833,Corrosion,1
2023-01-02 04:00:00,Pipeline,84.78422112028035,33.7924308733544,2.122638466108804,81.89002887458909,71.29819357568624,None,0
2023-01-02 05:00:00,Pipeline,80.22142545933936,51.48580011904111,1.4390159400252922,81.43988220795957,95.28286597990366,None,0
2023-01-02 06:00:00,Valve,63.96330171469631,49.9908562057795,1.8570638725104396,87.09365115234095,60.84912682739185,None,0
2023-01-02 07:00:00,Pipeline,71.69210775672443,50.69991048160677,2.0807567496192036,34.5593191137325,45.743221226787966,None,0
2023-01-02 08:00:00,Pipeline,67.19800870882537,50.26948673516603,1.7839394784352902,62.208545116647365,34.14462097138333,Wear & Tear,1
2023-01-02 09:00:00,Pump,88.3057490403904,43.368689190254216,3.2204619827282674,68.92098269425401,94.0639413382744,None,0
2023-01-02 10:00:00,Valve,63.03211353573688,52.78704278425593,1.5806881632002345,72.6394426240114,71.38691362460285,Leakage,1
2023-01-02 11:00:00,Heat Exchanger,83.93697689389111,53.161081570159254,2.589712234070214,68.63179410062581,69.87532539309035,None,0
2023-01-02 12:00:00,Valve,83.9295387010877,53.4116939102983,2.4282299065743933,76.20068339413692,48.35424926307493,None,0
2023-01-02 13:00:00,Heat Exchanger,93.29620201716088,54.732885017866934,1.9930689327478643,51.56829457736049,86.05438415806876,None,0
2023-01-02 14:00:00,Pump,70.90313407370503,53.02025822460811,1.5673954730738766,40.765966328128926,74.23049683085384,Wear & Tear,1
2023-01-02 15:00:00,Compressor,82.12322159580162,47.94985294230545,1.615872339804115,42.275002329026314,35.48649446029145,None,0
2023-01-02 16:00:00,Pipeline,97.81651836538842,49.64581576041955,1.741016350391745,30.71872136820986,63.96207940225432,Leakage,1
2023-01-02 17:00:00,Pump,68.82358323066303,50.45562433626689,1.1071293590268685,51.01931232637334,48.717455914113906,None,0
2023-01-02 18:00:00,Pipeline,59.6495975246764,50.538497245533094,1.4982672871003548,35.504643052798635,10.593114654674173,None,0
2023-01-02 19:00:00,Compressor,56.19989966092236,54.99108827985865,1.2587617423181787,49.28932156741145,82.68610883516176,None,0
2023-01-02 20:00:00,Compressor,82.12712028861331,53.21834376511245,2.6729375015888586,67.69260462997487,21.054731402773072,None,0
2023-01-02 21:00:00,Pump,56.168497919414165,60.38671719784976,2.3092311961941094,83.6686833352092,55.895905540235276,None,0
2023-01-02 22:00:00,Compressor,71.27680947062078,61.032344899423364,2.39298704943273,80.37632705943099,40.260357377633404,None,0
2023-01-02 23:00:00,Heat Exchanger,79.37313187038961,50.398247913069625,2.2944159757709737,45.16045271745462,40.78801370806097,None,0
2023-01-03 00:00:00,Compressor,76.85175536829914,30.81672225770315,2.0834838116670817,38.044988531882815,52.96283950724272,Overheating,1
2023-01-03 01:00:00,Pipeline,79.25444864184172,56.18416233063633,2.7303401660645683,41.584336427803876,99.73207936177705,None,0
2023-01-03 02:00:00,Pipeline,77.22289855800854,47.298118305064726,1.6946186721341314,88.25919911421641,46.75417125683282,Electrical Failure,1
2023-01-03 03:00:00,Pipeline,87.78865813313394,45.992580390844964,2.0533348276835226,62.968468781129445,26.409630683491518,None,0
2023-01-03 04:00:00,Pipeline,65.47683619261203,48.00777362505317,2.3735294139120615,40.95013338003449,65.2245704244432,None,0
2023-01-03 05:00:00,Heat Exchanger,68.23004861541469,47.76678476592697,1.3393953840719355,80.4447692812089,31.265893723556914,None,0
2023-01-03 06:00:00,Valve,67.27340554729176,53.061349050526964,3.5482944480712746,53.711474658753296,19.499422304165535,None,0
2023-01-03 07:00:00,Pump,83.3019181186261,42.20282110436887,2.014282881388793,83.95332911848364,14.51567548593362,None,0
2023-01-03 08:00:00,Pipeline,84.00398588395063,44.61139627104199,2.0709947252877963,45.64062761006919,12.059314661771548,None,0
2023-01-03 09:00:00,Compressor,79.51225319318507,51.715792770987086,2.628439015837461,53.59330552825417,48.804818347995734,None,0
2023-01-03 10:00:00,Pipeline,86.83493666889927,53.11472015206654,2.457477666505112,60.29686576740507,48.40532018860543,None,0
2023-01-03 11:00:00,Compressor,63.21959132623619,53.20770822468006,2.0190390096982296,83.5569200453419,26.699086007015765,None,0
2023-01-03 12:00:00,Compressor,91.67224111551137,46.06481860533351,2.065064719049021,82.12544589630335,80.56171483940884,None,0
2023-01-03 13:00:00,Pipeline,90.23238621712258,45.1086717536688,1.2479257345260106,64.46130421823267,21.63435651278909,Overheating,1
2023-01-03 14:00:00,Heat Exchanger,82.35621997245747,47.466825831060405,1.721767111075012,43.30653058685344,92.37854733753721,None,0
2023-01-03 15:00:00,Compressor,92.8179890877106,51.199363761423626,2.2586051080794802,54.20141830427251,62.881837987894514,None,0
2023-01-03 16:00:00,Compressor,58.43376792322226,57.42738684636275,2.2219464195214433,88.53798392193033,12.485473849443665,None,0
2023-01-03 17:00:00,Pipeline,69.75551863737348,39.76281407114625,2.6105828750020432,66.46639343264413,96.66753631684449,None,0
2023-01-03 18:00:00,Compressor,67.64696539318048,48.896356215208165,1.9397494708883376,76.8658653074518,37.714713359126826,Corrosion,1
2023-01-03 19:00:00,Compressor,82.21479323757343,43.336607794873984,1.3063567432845669,56.99188172168518,50.49774636200681,Wear & Tear,1
2023-01-03 20:00:00,Pipeline,64.49859260397855,41.73878661323255,2.528365215387839,61.92043652800838,35.58418236950969,Electrical Failure,1
2023-01-03 21:00:00,Pipeline,82.57495149337485,54.834783226724085,2.7180446730910077,55.737246733952645,75.55791682303997,None,0
2023-01-03 22:00:00,Pump,88.70536143996713,52.723122872496695,2.4491222864281146,72.17525988371807,53.711219864758476,None,0
2023-01-03 23:00:00,Heat Exchanger,81.95202900084,52.24716757973631,1.9181831645712544,81.08826083321264,21.913566346225235,None,0
2023-01-04 00:00:00,Heat Exchanger,77.83751023661502,54.605129198654964,2.5221930259382894,60.44181259347381,19.37835571235084,None,0
2023-01-04 01:00:00,Compressor,65.1212665909925,47.60140551616932,3.714455239004107,58.85204751817354,75.28378719921173,None,0
2023-01-04 02:00:00,Heat Exchanger,66.53149033874635,47.83681241833236,2.057576157220238,50.41718802590381,31.337326443814433,None,0
2023-01-04 03:00:00,Compressor,87.49618905296667,60.92865308361287,1.3441316538774377,40.62580165764503,22.40140371746253,None,0
2023-01-04 04:00:00,Pump,82.79349003905332,48.76714472870213,1.706857475223924,86.35486337250653,54.94848372980585,None,0
2023-01-04 05:00:00,Pipeline,74.60980480622456,53.675660565270455,2.3127380001520255,48.9647831207703,82.24887587826737,None,0
2023-01-04 06:00:00,Pipeline,70.8209045423411,50.031907704816575,1.1975978445509687,78.04148781445713,35.090447128581744,None,0
2023-01-04 07:00:00,Pipeline,54.74192126888623,40.758707349607924,2.0847015374560347,72.92082127724845,34.878845053072695,None,0
2023-01-04 08:00:00,Heat Exchanger,64.29147581315561,39.77685498099366,2.1901683251579414,77.45505601668773,85.04931342343392,None,0
2023-01-04 09:00:00,Pump,94.11419087139723,47.10507890030048,2.767560869906326,86.20608800232614,23.30504151119044,Electrical Failure,1
2023-01-04 10:00:00,Heat Exchanger,62.195444289975335,55.280506258349945,2.65509742802715,67.40224561325383,65.50548326078925,Wear & Tear,1
2023-01-04 11:00:00,Heat Exchanger,76.8947982122108,53.94145828318002,2.4322923958758853,83.87702060292267,95.9512134684327,None,0
2023-01-04 12:00:00,Pump,85.07443973195198,54.57038582112017,0.9186604947427353,40.061839374737616,85.71728346195768,None,0
2023-01-04 13:00:00,Pump,62.450773319977074,45.064769105318426,2.4605265640239624,67.60275455740725,15.563371040175628,Overheating,1
2023-01-04 14:00:00,Pump,76.84710474781083,58.07936245061157,2.3527566930301234,76.33653677487676,38.79197889054629,None,0
2023-01-04 15:00:00,Pump,84.37915537510655,45.17553349906808,2.1279721885391734,46.298467844650446,22.81370190333547,None,0
2023-01-04 16:00:00,Pipeline,75.12499321907251,51.06412199334984,1.1348889369272572,74.4452280775179,95.43165739184258,None,0
2023-01-04 17:00:00,Valve,103.68403055666768,49.94823855046132,1.6116130454064699,76.70860974697422,98.7347409599873,Overheating,1
2023-01-04 18:00:00,Valve,58.31400741121804,49.13063089842707,1.4165886152329668,79.87127736098668,31.149371848603412,None,0
2023-01-04 19:00:00,Pump,85.5872852988388,56.692960691478035,0.9924957802464547,48.77297475575597,70.27291403458773,Corrosion,1
2023-01-04 20:00:00,Valve,73.27198262603535,46.474447399170195,1.9985424242926026,70.89639541009855,85.74685588424066,None,0
2023-01-04 21:00:00,Valve,82.71920154836675,43.25197372144036,1.6010889392786103,48.255197004585725,31.031225597302885,Overheating,1
2023-01-04 22:00:00,Pump,79.41307151699246,50.099977431032094,3.3126527901344556,74.34242324990731,26.891257088887972,None,0
2023-01-04 23:00:00,Valve,67.66843802890003,48.00086632856737,1.9156140302810452,57.778419908742734,11.008992092255227,Overheating,1
2023-01-05 00:00:00,Heat Exchanger,77.28996392459341,66.88691459541323,2.6468765779329804,65.8526624716332,47.07662112473733,Electrical Failure,1
2023-01-05 01:00:00,Compressor,56.42098548601713,53.38253738219988,1.2154504876533876,54.95039888583413,90.94937161552448,None,0
2023-01-05 02:00:00,Compressor,81.03247500571393,47.95329712390688,1.7349552069975651,39.71897561578946,91.2681684150714,Corrosion,1
2023-01-05 03:00:00,Pump,77.98158465990525,44.719442154064566,2.0484489380171573,40.681771776321824,21.496881475811463,None,0
2023-01-05 04:00:00,Pipeline,81.38660168643102,40.598557947156074,1.545923025696165,34.65413443572807,28.391723247555547,None,0
2023-01-05 05:00:00,Pump,85.5811832508715,44.873904571312835,1.788899657597628,67.0843607832997,46.72425978410802,None,0
2023-01-05 06:00:00,Pipeline,78.67619840209711,50.57470885879566,1.8910245468782307,80.91830387718355,80.25620906473317,None,0
2023-01-05 07:00:00,Compressor,76.48089419798276,57.136643257973844,1.8830460072775528,31.250209575724856,65.06663351785556,None,0
2023-01-05 08:00:00,Pump,66.18931663338708,55.608445711939595,2.927559286517673,33.974370125301206,56.246476916819475,Electrical Failure,1
2023-01-05 09:00:00,Heat Exchanger,67.87779236350949,51.1454741582319,2.189113142715755,57.44801953817462,63.27386958003428,None,0
2023-01-05 10:00:00,Valve,86.86734620177332,48.384161671487576,2.239755281470652,74.26324417009135,18.6579724422067,Wear & Tear,1
2023-01-05 11:00:00,Pipeline,89.36335405705978,51.34406178206077,2.269827387172535,39.46245868271708,52.98972780294163,None,0
2023-01-05 12:00:00,Valve,72.61889563687946,47.40681001257712,2.306313188668556,46.299079172951636,99.28569605852155,None,0
2023-01-05 13:00:00,Valve,75.46002747253274,58.59181997881938,1.9585565080625673,43.92037207690843,17.960153224517903,None,0
2023-01-05 14:00:00,Pump,65.95385625006234,49.0540490936246,1.839626814260577,53.94307312026925,56.73220098713978,None,0
2023-01-05 15:00:00,Valve,86.72756845267445,49.56831070876637,2.0834080297591386,43.49992062105427,36.60843354916371,None,0
2023-01-05 16:00:00,Heat Exchanger,81.65416823691778,38.92088787489666,2.578401974456736,51.15592071268518,58.59219671757631,Corrosion,1
2023-01-05 17:00:00,Valve,94.4121743646375,49.02282576738618,2.563119094218192,73.71255591971665,61.643688403037196,Overheating,1
2023-01-05 18:00:00,Pump,66.21676922820261,54.1824206898247,1.8798007621557944,66.66055490725134,61.972560830752826,None,0
2023-01-05 19:00:00,Heat Exchanger,71.21992100981782,44.661387114807276,2.3839218473340558,34.870902323501575,86.6987906779798,None,0
2023-01-05 20:00:00,Compressor,77.31445922525572,46.246398327535935,1.902707668480166,68.26473997474307,45.07726732062948,None,0
2023-01-05 21:00:00,Valve,81.4648953772577,53.96355508866832,2.016935274717622,58.62463029355281,56.471874639984634,Leakage,1
2023-01-05 22:00:00,Pump,72.84332362452368,42.616713882409734,1.7632383092229014,86.07393448242833,10.98355590709737,None,0
2023-01-05 23:00:00,Compressor,66.270389095463,55.28900503770959,1.9091774305468832,47.358259026243196,81.05955414217901,None,0
2023-01-06 00:00:00,Compressor,83.81407528923572,47.33928054913449,2.67066503477484,73.56998518194959,33.35389366382677,Overheating,1
2023-01-06 01:00:00,Pipeline,82.21135362545581,48.057158897543985,2.0462105736696183,73.8516493826742,83.48995216364648,Corrosion,1
2023-01-06 02:00:00,Heat Exchanger,65.83725899436276,44.380607974372026,2.067641254276159,43.29004686055124,33.90747997422855,None,0
2023-01-06 03:00:00,Valve,88.55442801105495,51.89023130213942,1.2763911103710208,84.19341749825617,10.9709646636243,None,0
2023-01-06 04:00:00,Pump,86.70198709196603,62.2993599251469,1.845378046183635,59.470992025776184,23.93481863741021,None,0
2023-01-06 05:00:00,Pipeline,76.34296497247793,53.90748619730316,1.8793425481276356,70.73300201335815,98.71146123149512,None,0
2023-01-06 06:00:00,Heat Exchanger,75.79597862376036,45.67857369029732,1.5854282572782974,38.751333533010275,38.78211213531897,Leakage,1
2023-01-06 07:00:00,Pipeline,80.54057771115907,55.67810292745738,2.0108327058517816,45.468235019518154,19.794151181147242,None,0
2023-01-06 08:00:00,Heat Exchanger,66.38296929743741,48.41660227032875,1.7854088548861728,65.16642707623336,20.688292326317548,None,0
2023-01-06 09:00:00,Heat Exchanger,75.30031479164082,56.8724249071378,2.039997927621791,49.141636102400966,37.93084426515014,None,0
2023-01-06 10:00:00,Valve,53.4761645539082,54.03338201082181,2.0607515049094673,59.981575114258405,13.388053700508673,None,0
2023-01-06 11:00:00,Heat Exchanger,83.76455645502935,35.28429217264133,1.522122821088678,52.44031196239736,56.033972930975835,None,0
2023-01-06 12:00:00,Pipeline,59.385067775581405,44.97960183522486,1.8006491087584053,68.43322779864289,29.236682394038816,None,0
2023-01-06 13:00:00,Heat Exchanger,90.03419828428999,54.72192611417695,2.0386871413804166,59.22872176684854,56.7379577257185,Overheating,1
2023-01-06 14:00:00,Valve,71.6987990603355,50.75828636072509,2.592149715578363,30.27659615839009,22.668779682929816,None,0
2023-01-06 15:00:00,Valve,72.88333018068823,44.88122026146075,2.1283595863978704,68.98085027672303,48.68715061157431,None,0
2023-01-06 16:00:00,Pipeline,68.72266093915495,46.832052422530936,1.669032410041286,55.3272934230109,63.81251725611201,Electrical Failure,1
2023-01-06 17:00:00,Compressor,72.11961126077924,40.4688168995531,2.199502379621926,50.50190042941337,15.579994450429721,None,0
2023-01-06 18:00:00,Compressor,89.18531345148037,49.55813356236802,2.85377444466088,35.64880513699342,45.88743783259527,Electrical Failure,1
2023-01-06 19:00:00,Heat Exchanger,50.1219134346492,61.05344863007882,2.458353236294509,43.22218143398949,37.2271438890719,Overheating,1
2023-01-06 20:00:00,Pump,87.76965386088187,54.02466695366163,2.27376326521781,43.426337494851204,31.632383483977062,None,0
2023-01-06 21:00:00,Heat Exchanger,78.38023481101708,60.952085005942116,2.3627950877411608,86.12216996428374,64.40811634760468,None,0
2023-01-06 22:00:00,Pipeline,62.929783521427844,54.4119854489499,2.7199770207143152,55.95077848479281,62.968778718886654,None,0
2023-01-06 23:00:00,Pipeline,64.24687606950762,55.13739671676346,2.53781339700883,32.5239508329102,66.76298260099242,None,0
2023-01-07 00:00:00,Pipeline,91.76393027208204,59.87039343872512,2.283380190558829,38.32900093459925,24.29944033892692,None,0
2023-01-07 01:00:00,Pipeline,65.54493120057269,51.88631629671113,2.5343211097950427,34.74196054397473,35.71383203760949,Corrosion,1
2023-01-07 02:00:00,Pipeline,63.46649489404041,49.0638633924656,1.4591744518679697,65.33216341243268,28.871090019557084,Leakage,1
2023-01-07 03:00:00,Valve,86.37314542364729,55.16328758311006,1.2488673738298595,41.1972894940096,58.64532444980577,None,0
2023-01-07 04:00:00,Compressor,78.38552876285914,57.269201185609425,2.078549325321915,59.91345841690656,51.49591202886547,None,0
2023-01-07 05:00:00,Pipeline,65.620744234636,47.60017678643896,2.034340354825269,52.20372377219853,39.726436383347504,None,0
2023-01-07 06:00:00,Pump,77.16624975404619,46.39215458829985,1.7280449732433711,78.23258262865195,80.74133279815898,None,0
2023-01-07 07:00:00,Pump,64.74247316359723,50.6942801621544,2.4129263349138546,49.229378235921736,18.457636996754452,None,0
2023-01-07 08:00:00,Pump,86.00821398422605,54.15749433465831,1.068568206774382,57.495928943808494,97.7407019880078,None,0
2023-01-07 09:00:00,Pump,85.61370964873133,53.99045524330781,1.7326138719710982,73.27713291586954,20.488967003378683,Wear & Tear,1
2023-01-07 10:00:00,Valve,80.32006198821944,42.879161999062006,1.7575222275611926,56.00107241583836,79.57637313115325,None,0
2023-01-07 11:00:00,Pump,78.61661061247017,59.55803033531661,1.1818491074502702,77.59293216079135,43.14071702447487,None,0
2023-01-07 12:00:00,Pipeline,92.61188124867374,46.794175353015746,2.747365503634652,69.7010613741999,87.87360062186251,None,0
2023-01-07 13:00:00,Heat Exchanger,74.99686327388225,48.674675015557106,1.3203993656683384,54.63174683680296,16.675295390574583,Electrical Failure,1
2023-01-07 14:00:00,Pump,63.181258745791986,45.4867282000609,1.705829971346157,60.23891554118176,43.7249539173104,None,0
2023-01-07 15:00:00,Valve,79.49473912832306,63.49164417968544,2.4539898789025667,88.0322073505316,40.18990658502126,Leakage,1
2023-01-07 16:00:00,Valve,95.86047049537115,51.210353351439835,2.323022671714366,69.69668979050354,99.38413344029819,None,0
2023-01-07 17:00:00,Pump,64.85240506814148,45.74512459659218,1.4459126517576268,84.29971355833949,98.6994095400663,None,0
2023-01-07 18:00:00,Heat Exchanger,71.38537233306015,54.31961774981223,2.3412446046303184,40.72551020826386,27.08235627997492,None,0
2023-01-07 19:00:00,Pump,79.16446038101452,53.84567889655017,2.1448922393291108,58.99416937470912,66.6952264628505,None,0
2023-01-07 20:00:00,Valve,74.4609515099426,49.061364882100584,3.1665177810557337,84.51970019070303,58.19674779198462,None,0
2023-01-07 21:00:00,Compressor,65.17696419622686,54.20303356391692,2.2019702080341523,49.356723686485054,23.89361421166649,None,0
2023-01-07 22:00:00,Pipeline,86.21857856230471,45.87354019584568,1.929379089465734,88.05985188878525,25.100173549398075,Wear & Tear,1
2023-01-07 23:00:00,Valve,98.2004072201726,47.53540862525374,1.5717490214402887,35.82464942841945,99.03265556315992,None,0
2023-01-08 00:00:00,Pump,76.96131459023907,39.94891672716969,1.6278783165222144,84.16027021650221,50.74569942588394,None,0
2023-01-08 01:00:00,Pipeline,65.95931710264,43.380244578902186,1.587115452265921,56.712727323951526,21.322116280006615,None,0
2023-01-08 02:00:00,Pump,59.51039474946525,59.03815402835343,2.685549406955961,34.42464990846964,29.331103486532886,None,0
2023-01-08 03:00:00,Pump,77.5797598122118,58.20714313861157,2.0089849575082352,82.77129555516524,34.15132605236947,None,0
2023-01-08 04:00:00,Compressor,86.03877343316258,50.328943243244815,2.282623561987365,45.11641274454681,55.98255369867574,None,0
2023-01-08 05:00:00,Pipeline,79.75167746495381,58.314657235949184,2.7571237999904437,31.33500752971351,40.19933165556783,None,0
2023-01-08 06:00:00,Pipeline,74.97596159081147,49.199627566958476,0.8207679288962675,38.14842633415154,50.95106073009289,None,0
2023-01-08 07:00:00,Compressor,69.10728348210694,48.78294848716046,2.6394368823501875,69.5468845139857,24.984959599122647,None,0
2023-01-08 08:00:00,Valve,64.07836367281911,50.28255324232778,2.027698455891667,88.6686893482917,39.40558215287555,Corrosion,1
2023-01-08 09:00:00,Pump,83.34751326324883,49.375392023382176,2.2175241858202224,36.687728375011005,16.328493344597863,None,0
2023-01-08 10:00:00,Heat Exchanger,84.13771621385585,48.9240183821991,1.5857983891258745,57.71688288748572,90.07392461282639,Corrosion,1
2023-01-08 11:00:00,Pump,59.54270213309267,55.71699053574776,1.6224378007757407,40.83819305685195,27.887722945172044,None,0
2023-01-08 12:00:00,Pump,90.89838978180684,50.75067826978101,2.244422944906494,74.70219204609552,78.12101218858649,None,0
2023-01-08 13:00:00,Valve,80.74071220894001,53.562408822169026,3.192298900165735,37.08353398570885,41.45966093830114,None,0
2023-01-08 14:00:00,Pump,88.99594645145794,55.15690262638665,2.5016566564074507,44.39050490885337,52.6957587045814,None,0
2023-01-08 15:00:00,Compressor,61.57872251514885,51.94092897827367,2.63276146070927,41.78435805894428,36.21349355151041,None,0
2023-01-08 16:00:00,Compressor,61.34175844584561,45.14864337045881,1.9039993648692901,63.15118682201867,72.67971439966328,Wear & Tear,1
2023-01-08 17:00:00,Pipeline,73.51030690232703,43.23567055517981,1.699897887707186,82.39104552003793,86.00917773472366,Leakage,1
2023-01-08 18:00:00,Heat Exchanger,80.02784426895194,50.743903174036525,1.6095975242105034,60.66541206938511,35.76431662656293,None,0
2023-01-08 19:00:00,Pump,92.96360822926964,49.143718475875325,1.755863137651656,33.494607166288276,31.79958792972332,Leakage,1
2023-01-08 20:00:00,Pump,82.06078913815132,50.43695714460061,0.9736087834147373,63.803335835809875,71.32962389175071,None,0
2023-01-08 21:00:00,Valve,72.57318723187967,49.91972980375707,1.637540328554199,77.85125995908055,27.563775451094877,None,0
2023-01-08 22:00:00,Compressor,64.73630792334107,62.917868300832836,1.7198234219700783,37.929371838259364,67.5855789048795,None,0
2023-01-08 23:00:00,Heat Exchanger,87.3000057271915,43.34886872179331,1.9123209128025795,34.3626728606755,18.4985271724272,None,0
2023-01-09 00:00:00,Pipeline,65.35294574249285,40.050268650894374,2.0658750548736458,41.26846665345414,65.81234439646184,None,0
2023-01-09 01:00:00,Compressor,91.28468554772321,51.661884167598046,2.1812254343128052,74.76517936929764,56.20660606093898,None,0
2023-01-09 02:00:00,Pipeline,72.1561535039349,48.11788722705902,1.99253731377852,65.5008251719201,20.25151440186775,None,0
2023-01-09 03:00:00,Valve,90.9058207261785,51.58033934864976,1.7092784568286215,62.43567923770493,68.41932713781398,Corrosion,1
2023-01-09 04:00:00,Valve,81.78931290059279,52.91941511142001,1.0183206783672398,44.9687936779061,50.19014413306682,None,0
2023-01-09 05:00:00,Pump,73.63004510557542,56.420523475894484,1.7123456957991032,49.934195714811565,29.540354573537712,None,0
2023-01-09 06:00:00,Heat Exchanger,69.80603628173873,42.46387089808031,1.5137746811564974,87.95310077660054,41.80457401319596,None,0
2023-01-09 07:00:00,Pipeline,71.59092122653921,47.216410510714184,2.233033374139302,44.43751360376314,54.289189507503664,None,0
2023-01-09 08:00:00,Compressor,79.28316692375238,52.14380629440382,2.454643698346847,84.09872539530531,18.23988045379438,Overheating,1
2023-01-09 09:00:00,Valve,75.77156496217717,53.85231797843613,2.4692855335299697,64.83189026746419,96.18485348155188,None,0
2023-01-09 10:00:00,Pump,69.06188591931294,60.96724775144193,2.37847636806391,37.39778798227487,69.9005940590909,None,0
2023-01-09 11:00:00,Pump,73.34368589682367,54.778519855569336,1.9332371322737558,58.03874268930408,19.22814831589264,Corrosion,1
2023-01-09 12:00:00,Pipeline,75.7857702971915,49.71605702056861,1.7390222172620518,86.91292304165256,84.05759658956136,Overheating,1
2023-01-09 13:00:00,Valve,53.71265905585188,45.54782123528669,1.6264486231664668,55.113935888241514,39.02994378515309,None,0
2023-01-09 14:00:00,Heat Exchanger,79.58168114788698,47.1785507364049,1.2462505416991247,81.80319388736174,63.711958304186545,None,0
2023-01-09 15:00:00,Valve,65.20278775283194,47.03648588521447,2.495926850253929,45.38572167910246,34.9428557421616,None,0
2023-01-09 16:00:00,Pipeline,63.46667596794255,53.27616814256881,1.9126444810350127,64.25532910802238,76.00653504231465,None,0
2023-01-09 17:00:00,Pipeline,58.1265565288929,51.28498722792915,1.376829853189563,80.63112349211843,75.07080775000921,None,0
2023-01-09 18:00:00,Valve,57.0610750213211,43.38175214578911,1.5867543121448826,85.24130647018174,59.683911118517614,None,0
2023-01-09 19:00:00,Pipeline,61.44552496887711,47.820492654547834,1.566513271783724,59.14940202907805,31.683303322442026,None,0
2023-01-09 20:00:00,Valve,67.9097904236951,54.38773776725711,2.0215122425075633,68.38128612872575,32.833342676093096,Electrical Failure,1
2023-01-09 21:00:00,Compressor,94.53259137526568,51.75831177487029,2.533733925535343,30.178807846939858,44.457651702544865,Corrosion,1
2023-01-09 22:00:00,Valve,69.74120324104796,52.84322308006385,1.8260052252022083,45.19339845080338,23.051095065665677,None,0
2023-01-09 23:00:00,Valve,76.77750106268032,51.91460855028632,0.8737332426081754,46.722726224816746,40.38901418718312,None,0
